"2025-08-17 10:21:57",admin,"Вход в систему управления",4,-,https://metchelservice74.ru/admin/index.php,176.226.178.32
"2025-08-17 10:22:00",admin,"Доступ к модулю ""calendar"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/calendar/index.php?loadEvents,176.226.178.32
"2025-08-17 10:22:47",admin,"Доступ к модулю ""user"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/user/index.php,176.226.178.32
"2025-08-17 10:22:52",admin,"Доступ к модулю ""user"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/user/index.php?&secret_csrf=1755415367983890c5bd2f45ece530f49bcf7a606b08088292704c7ede3369fbc195fb58bc,176.226.178.32
"2025-08-17 10:23:01",admin,"Доступ к модулю ""user"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/user/index.php?hostcms[current]=1&hostcms[sortingfield]=33&hostcms[sortingdirection]=1&hostcms[window]=id_content&hostcms[filterId]=&admin_form_filter_32=0&hostcms[checked][0][19]=1,176.226.178.32
"2025-08-17 10:23:04",admin,"Выход из системы управления",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/logout.php?secret_csrf=175541531897db34e5a9d256d5c437b86163eb6f033829f25d6f5ec60f0bb65d714c0a7840,176.226.178.32
"2025-08-17 10:23:13",admin,"Вход в систему управления",4,-,https://metchelservice74.ru/admin/index.php,176.226.178.32
"2025-08-17 10:23:15",admin,"Доступ к модулю ""calendar"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/calendar/index.php?loadEvents,176.226.178.32
"2025-08-17 10:26:22",admin,"Доступ к модулю ""siteuser"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/siteuser/index.php,176.226.178.32
"2025-08-17 10:26:30",admin,"Доступ к модулю ""siteuser"" разрешен",1,"ООО МетЧелСервис",https://metchelservice74.ru/admin/siteuser/index.php?&secret_csrf=175541558286dbfbcfebc178a0eaa2d0535f31e80eedc10721f12a98fed7adb4f63a38988b,176.226.178.32
